target_transcript_id,partner_transcript_id,or_threshold_target,or_threshold_partner,and_threshold
ENST00000369168.4,ENST00000359331.8,3.0199,1.8078,0.3011113825109917
ENST00000369168.4,ENST00000400906.1,3.0199,-3.816,0.5254650171390789
ENST00000369168.4,ENST00000269187.9,3.0199,4.839,0.5101529467035549
ENST00000369168.4,ENST00000280612.9,3.0199,3.3675,0.4153573106436291
ENST00000369168.4,ENST00000336904.7,3.0199,5.8748,0.4186981260113797
ENST00000369168.4,ENST00000256637.7,3.0199,5.9821,0.5101529467035549
ENST00000369168.4,ENST00000287908.7,3.0199,3.0602,0.3804005498425293
ENST00000369168.4,ENST00000360110.8,3.0199,5.5717,0.5058377268535436
ENST00000369168.4,ENST00000284240.9,3.0199,8.0469,0.4233787475422387
ENST00000369168.4,ENST00000383671.7,3.0199,2.0147,0.35609263802613494
ENST00000369168.4,ENST00000272771.9,3.0199,4.5748,0.43154400159642986
ENST00000369168.4,ENST00000276431.8,3.0199,5.2064,0.5239164100154862
ENST00000369168.4,ENST00000326577.8,3.0199,7.2524,0.5124323571888431
ENST00000369168.4,ENST00000328596.10,3.0199,-0.7108,-0.4341028459753268
ENST00000369168.4,ENST00000379236.3,3.0199,4.1036,0.4703067634111118
ENST00000369168.4,ENST00000372276.7,3.0199,3.4765,0.36671078363589676
ENST00000369168.4,ENST00000293825.10,3.0199,5.8543,0.5254650171390789
ENST00000369168.4,ENST00000367351.3,3.0199,3.0038,0.4869475316619281
ENST00000369168.4,ENST00000302273.2,3.0199,-9.9658,0.5254650171390789
ENST00000369168.4,ENST00000328189.7,3.0199,2.1862,0.17412260096396445
ENST00000336553.10,ENST00000292408.8,-1.6394,6.7757,-0.9195647296387706
ENST00000336553.10,ENST00000282397.8,-1.6394,4.812,-0.9195647296387706
ENST00000336553.10,ENST00000241453.11,-1.6394,3.4464,-0.9451424725151448
ENST00000336553.10,ENST00000229030.4,-1.6394,0.679,-0.9705028044871794
ENST00000336553.10,ENST00000286201.2,-1.6394,5.579,-0.9195647296387706
ENST00000336553.10,ENST00000355422.10,-1.6394,-1.9379,-5.589970832398475
ENST00000336553.10,ENST00000382487.4,-1.6394,-3.1714,-0.9195647296387706
ENST00000336553.10,ENST00000228887.5,-1.6394,-1.2828,-5.589970832398475
ENST00000336553.10,ENST00000339252.7,-1.6394,-0.5543,-395.92857142857144
ENST00000336553.10,ENST00000376802.2,-1.6394,2.0844,-1.3515148227508205
ENST00000336553.10,ENST00000374982.5,-1.6394,3.9108,-0.9451424725151448
ENST00000336553.10,ENST00000360004.5,-1.6394,10.1602,-0.9195647296387706
ENST00000336553.10,ENST00000268035.10,-1.6394,3.0688,-0.9195647296387706
ENST00000336553.10,ENST00000256876.10,-1.6394,0.2998,-2.1404532196544763
ENST00000336553.10,ENST00000303115.7,-1.6394,6.8912,-0.9195647296387706
ENST00000336553.10,ENST00000369304.7,-1.6394,3.0305,-0.9195647296387706
ENST00000336553.10,ENST00000262407.5,-1.6394,4.3017,-0.9195647296387706
ENST00000336553.10,ENST00000263087.8,-1.6394,2.5288,-0.9195647296387706
ENST00000336553.10,ENST00000302278.7,-1.6394,8.4338,-0.9195647296387706
ENST00000336553.10,ENST00000296181.8,-1.6394,6.086,-0.9195647296387706
ENST00000336553.10,ENST00000222573.4,-1.6394,4.0935,-0.9195647296387706
ENST00000336553.10,ENST00000263923.4,-1.6394,5.6832,-0.9195647296387706
ENST00000336553.10,ENST00000332556.4,-1.6394,7.9342,-0.9195647296387706
ENST00000336553.10,ENST00000347609.8,-1.6394,-9.9658,-0.9195647296387706
ENST00000336553.10,ENST00000264036.5,-1.6394,7.9453,-0.9195647296387706
ENST00000336553.10,ENST00000421350.1,-1.6394,3.1261,-1.3396903746914965
ENST00000336553.10,ENST00000252229.6,-1.6394,1.2636,-1.1185775185102087
ENST00000336553.10,ENST00000569591.2,-1.6394,6.4978,-0.9195647296387706
ENST00000336553.10,ENST00000382862.7,-1.6394,3.1228,-0.9195647296387706
ENST00000336553.10,ENST00000296474.7,-1.6394,1.6604,-0.971617680053848
ENST00000336553.10,ENST00000478191.1,-1.6394,-3.458,-0.9195647296387706
ENST00000336553.10,ENST00000306151.8,-1.6394,-9.9658,-0.9195647296387706
ENST00000336553.10,ENST00000316851.11,-1.6394,6.139,-0.9195647296387706
ENST00000336553.10,ENST00000263388.6,-1.6394,6.1645,-0.9195647296387706
ENST00000336553.10,ENST00000328963.9,-1.6394,4.4647,-0.9195647296387706
ENST00000336553.10,ENST00000261799.8,-1.6394,7.4625,-0.9195647296387706
ENST00000336553.10,ENST00000221264.8,-1.6394,1.4065,-0.9419776919776919
ENST00000336553.10,ENST00000379440.8,-1.6394,6.4281,-0.9195647296387706
ENST00000336553.10,ENST00000447510.6,-1.6394,2.7029,-2.0338231994615215
ENST00000336553.10,ENST00000292513.3,-1.6394,4.7819,-0.9195647296387706
ENST00000336553.10,ENST00000245457.5,-1.6394,3.3321,-0.9195647296387706
ENST00000336553.10,ENST00000348564.10,-1.6394,6.5905,-0.9195647296387706
ENST00000336553.10,ENST00000460933.5,-1.6394,4.783,-0.9195647296387706
ENST00000336553.10,ENST00000368055.1,-1.6394,-1.685,-0.9195647296387706
ENST00000336553.10,ENST00000359331.8,-1.6394,1.8078,-1.3396903746914965
ENST00000336553.10,ENST00000400906.1,-1.6394,-3.816,-0.9195647296387706
ENST00000336553.10,ENST00000269187.9,-1.6394,4.839,-0.9195647296387706
ENST00000336553.10,ENST00000280612.9,-1.6394,3.3675,-0.9195647296387706
ENST00000336553.10,ENST00000336904.7,-1.6394,5.8748,-1.1185775185102087
ENST00000336553.10,ENST00000256637.7,-1.6394,5.9821,-0.9195647296387706
ENST00000336553.10,ENST00000287908.7,-1.6394,3.0602,-0.9451424725151448
ENST00000336553.10,ENST00000360110.8,-1.6394,5.5717,-0.9195647296387706
ENST00000336553.10,ENST00000284240.9,-1.6394,8.0469,-0.9195647296387706
ENST00000336553.10,ENST00000383671.7,-1.6394,2.0147,-0.9195647296387706
ENST00000336553.10,ENST00000272771.9,-1.6394,4.5748,-1.1185775185102087
ENST00000336553.10,ENST00000276431.8,-1.6394,5.2064,-0.9195647296387706
ENST00000336553.10,ENST00000326577.8,-1.6394,7.2524,-0.9195647296387706
ENST00000336553.10,ENST00000328596.10,-1.6394,-0.7108,-5.589970832398475
ENST00000336553.10,ENST00000379236.3,-1.6394,4.1036,-0.9195647296387706
ENST00000336553.10,ENST00000372276.7,-1.6394,3.4765,-0.9195647296387706
ENST00000336553.10,ENST00000293825.10,-1.6394,5.8543,-0.9195647296387706
ENST00000336553.10,ENST00000367351.3,-1.6394,3.0038,-0.9195647296387706
ENST00000336553.10,ENST00000302273.2,-1.6394,-9.9658,-0.9195647296387706
ENST00000336553.10,ENST00000328189.7,-1.6394,2.1862,-1.7040694652520867
ENST00000292408.8,ENST00000282397.8,6.7757,4.812,0.7720959807235367
ENST00000292408.8,ENST00000241453.11,6.7757,3.4464,0.3435647065223304
ENST00000292408.8,ENST00000229030.4,6.7757,0.679,0.34004407051282054
ENST00000292408.8,ENST00000286201.2,6.7757,5.579,0.6020831069649037
ENST00000292408.8,ENST00000355422.10,6.7757,-1.9379,-4.357769282662469
ENST00000292408.8,ENST00000382487.4,6.7757,-3.1714,0.9214627645106891
ENST00000292408.8,ENST00000228887.5,6.7757,-1.2828,-2.0259001895135818
ENST00000292408.8,ENST00000339252.7,6.7757,-0.5543,-395.92857142857144
ENST00000292408.8,ENST00000376802.2,6.7757,2.0844,0.2540798563890551
ENST00000292408.8,ENST00000374982.5,6.7757,3.9108,0.628043881081613
ENST00000292408.8,ENST00000360004.5,6.7757,10.1602,0.8570146330849154
ENST00000292408.8,ENST00000268035.10,6.7757,3.0688,0.8087047029499576
ENST00000292408.8,ENST00000256876.10,6.7757,0.2998,0.1520900974025974
ENST00000292408.8,ENST00000303115.7,6.7757,6.8912,0.790758900536206
ENST00000292408.8,ENST00000369304.7,6.7757,3.0305,0.7284853818861904
ENST00000292408.8,ENST00000262407.5,6.7757,4.3017,0.7275063917750095
ENST00000292408.8,ENST00000263087.8,6.7757,2.5288,0.6397536680194115
ENST00000292408.8,ENST00000302278.7,6.7757,8.4338,0.8643855736278082
ENST00000292408.8,ENST00000296181.8,6.7757,6.086,0.7982122606897473
ENST00000292408.8,ENST00000222573.4,6.7757,4.0935,0.682478376761138
ENST00000292408.8,ENST00000263923.4,6.7757,5.6832,0.8369145406081705
ENST00000292408.8,ENST00000332556.4,6.7757,7.9342,0.887681553609313
ENST00000292408.8,ENST00000347609.8,6.7757,-9.9658,0.9214627645106891
ENST00000292408.8,ENST00000264036.5,6.7757,7.9453,0.7956127944296361
ENST00000292408.8,ENST00000421350.1,6.7757,3.1261,0.724911339020416
ENST00000292408.8,ENST00000252229.6,6.7757,1.2636,0.24075811237675893
ENST00000292408.8,ENST00000569591.2,6.7757,6.4978,0.7947494033412889
ENST00000292408.8,ENST00000382862.7,6.7757,3.1228,0.723372137300767
ENST00000292408.8,ENST00000296474.7,6.7757,1.6604,0.7279823750203992
ENST00000292408.8,ENST00000478191.1,6.7757,-3.458,0.9214627645106891
ENST00000292408.8,ENST00000306151.8,6.7757,-9.9658,0.9214627645106891
ENST00000292408.8,ENST00000316851.11,6.7757,6.139,0.3486101289234619
ENST00000292408.8,ENST00000263388.6,6.7757,6.1645,0.8335554588478485
ENST00000292408.8,ENST00000328963.9,6.7757,4.4647,0.5262395997301552
ENST00000292408.8,ENST00000261799.8,6.7757,7.4625,0.8425447424250666
ENST00000292408.8,ENST00000221264.8,6.7757,1.4065,0.4974432899961921
ENST00000292408.8,ENST00000379440.8,6.7757,6.4281,0.5603410759941251
ENST00000292408.8,ENST00000447510.6,6.7757,2.7029,0.682478376761138
ENST00000292408.8,ENST00000292513.3,6.7757,4.7819,0.682478376761138
ENST00000292408.8,ENST00000245457.5,6.7757,3.3321,0.7542737154150198
ENST00000292408.8,ENST00000348564.10,6.7757,6.5905,0.8395186377776565
ENST00000292408.8,ENST00000460933.5,6.7757,4.783,0.872242350664871
ENST00000292408.8,ENST00000368055.1,6.7757,-1.685,0.9214627645106891
ENST00000292408.8,ENST00000359331.8,6.7757,1.8078,0.548180263800684
ENST00000292408.8,ENST00000400906.1,6.7757,-3.816,0.9214627645106891
ENST00000292408.8,ENST00000269187.9,6.7757,4.839,0.6726259261776901
ENST00000292408.8,ENST00000280612.9,6.7757,3.3675,0.5499028519105791
ENST00000292408.8,ENST00000336904.7,6.7757,5.8748,0.3449246586520155
ENST00000292408.8,ENST00000256637.7,6.7757,5.9821,0.728735965803396
ENST00000292408.8,ENST00000287908.7,6.7757,3.0602,0.6842008418244129
ENST00000292408.8,ENST00000360110.8,6.7757,5.5717,0.7627291519338519
ENST00000292408.8,ENST00000284240.9,6.7757,8.0469,0.6574008594897459
ENST00000292408.8,ENST00000383671.7,6.7757,2.0147,0.5750798722044728
ENST00000292408.8,ENST00000272771.9,6.7757,4.5748,0.3486101289234619
ENST00000292408.8,ENST00000276431.8,6.7757,5.2064,0.7995430560844258
ENST00000292408.8,ENST00000326577.8,6.7757,7.2524,0.7713920469999456
ENST00000292408.8,ENST00000328596.10,6.7757,-0.7108,-0.4341028459753268
ENST00000292408.8,ENST00000379236.3,6.7757,4.1036,0.7390784632337835
ENST00000292408.8,ENST00000372276.7,6.7757,3.4765,0.6499022183592439
ENST00000292408.8,ENST00000293825.10,6.7757,5.8543,0.890306261219605
ENST00000292408.8,ENST00000367351.3,6.7757,3.0038,0.7463685706901009
ENST00000292408.8,ENST00000302273.2,6.7757,-9.9658,0.9214627645106891
ENST00000292408.8,ENST00000328189.7,6.7757,2.1862,0.5675849206591861
ENST00000282397.8,ENST00000241453.11,4.812,3.4464,0.39523442990529095
ENST00000282397.8,ENST00000229030.4,4.812,0.679,0.34004407051282054
ENST00000282397.8,ENST00000286201.2,4.812,5.579,0.57544665724974
ENST00000282397.8,ENST00000355422.10,4.812,-1.9379,-4.357769282662469
ENST00000282397.8,ENST00000382487.4,4.812,-3.1714,0.8051939359459188
ENST00000282397.8,ENST00000228887.5,4.812,-1.2828,-2.0259001895135818
ENST00000282397.8,ENST00000339252.7,4.812,-0.5543,-395.92857142857144
ENST00000282397.8,ENST00000376802.2,4.812,2.0844,0.28267650329545146
ENST00000282397.8,ENST00000374982.5,4.812,3.9108,0.5877313342926943
ENST00000282397.8,ENST00000360004.5,4.812,10.1602,0.7554633379070312
ENST00000282397.8,ENST00000268035.10,4.812,3.0688,0.7342960409624845
ENST00000282397.8,ENST00000256876.10,4.812,0.2998,0.1520900974025974
ENST00000282397.8,ENST00000303115.7,4.812,6.8912,0.7426792945349887
ENST00000282397.8,ENST00000369304.7,4.812,3.0305,0.674559084367993
ENST00000282397.8,ENST00000262407.5,4.812,4.3017,0.6225417256772019
ENST00000282397.8,ENST00000263087.8,4.812,2.5288,0.5339178742344634
ENST00000282397.8,ENST00000302278.7,4.812,8.4338,0.7853222244090184
ENST00000282397.8,ENST00000296181.8,4.812,6.086,0.7342960409624845
ENST00000282397.8,ENST00000222573.4,4.812,4.0935,0.5982731501623104
ENST00000282397.8,ENST00000263923.4,4.812,5.6832,0.7356681503296408
ENST00000282397.8,ENST00000332556.4,4.812,7.9342,0.8019142598975937
ENST00000282397.8,ENST00000347609.8,4.812,-9.9658,0.8051939359459188
ENST00000282397.8,ENST00000264036.5,4.812,7.9453,0.7202577626367311
ENST00000282397.8,ENST00000421350.1,4.812,3.1261,0.5864428901308524
ENST00000282397.8,ENST00000252229.6,4.812,1.2636,0.24190676749306025
ENST00000282397.8,ENST00000569591.2,4.812,6.4978,0.6874937251096014
ENST00000282397.8,ENST00000382862.7,4.812,3.1228,0.6272547772832234
ENST00000282397.8,ENST00000296474.7,4.812,1.6604,0.6403567484354606
ENST00000282397.8,ENST00000478191.1,4.812,-3.458,0.8051939359459188
ENST00000282397.8,ENST00000306151.8,4.812,-9.9658,0.8051939359459188
ENST00000282397.8,ENST00000316851.11,4.812,6.139,0.6026906730029115
ENST00000282397.8,ENST00000263388.6,4.812,6.1645,0.7342960409624845
ENST00000282397.8,ENST00000328963.9,4.812,4.4647,0.5406947558649309
ENST00000282397.8,ENST00000261799.8,4.812,7.4625,0.7566179177403701
ENST00000282397.8,ENST00000221264.8,4.812,1.4065,0.4822295103912184
ENST00000282397.8,ENST00000379440.8,4.812,6.4281,0.5706301663264282
ENST00000282397.8,ENST00000447510.6,4.812,2.7029,0.493423914862287
ENST00000282397.8,ENST00000292513.3,4.812,4.7819,0.6064388742009973
ENST00000282397.8,ENST00000245457.5,4.812,3.3321,0.6981225296442688
ENST00000282397.8,ENST00000348564.10,4.812,6.5905,0.7437646673579654
ENST00000282397.8,ENST00000460933.5,4.812,4.783,0.7656035607911381
ENST00000282397.8,ENST00000368055.1,4.812,-1.685,0.8051939359459188
ENST00000282397.8,ENST00000359331.8,4.812,1.8078,0.44736199316072306
ENST00000282397.8,ENST00000400906.1,4.812,-3.816,0.8051939359459188
ENST00000282397.8,ENST00000269187.9,4.812,4.839,0.6403567484354606
ENST00000282397.8,ENST00000280612.9,4.812,3.3675,0.5406947558649309
ENST00000282397.8,ENST00000336904.7,4.812,5.8748,0.5437569023794384
ENST00000282397.8,ENST00000256637.7,4.812,5.9821,0.6803831286198663
ENST00000282397.8,ENST00000287908.7,4.812,3.0602,0.6108057133656877
ENST00000282397.8,ENST00000360110.8,4.812,5.5717,0.6780730229911983
ENST00000282397.8,ENST00000284240.9,4.812,8.0469,0.6064388742009973
ENST00000282397.8,ENST00000383671.7,4.812,2.0147,0.5175031777113607
ENST00000282397.8,ENST00000272771.9,4.812,4.5748,0.5701783742177303
ENST00000282397.8,ENST00000276431.8,4.812,5.2064,0.7007413251803999
ENST00000282397.8,ENST00000326577.8,4.812,7.2524,0.7087781533415883
ENST00000282397.8,ENST00000328596.10,4.812,-0.7108,-0.4341028459753268
ENST00000282397.8,ENST00000379236.3,4.812,4.1036,0.5970683712057829
ENST00000282397.8,ENST00000372276.7,4.812,3.4765,0.6114755195609249
ENST00000282397.8,ENST00000293825.10,4.812,5.8543,0.7774169016762255
ENST00000282397.8,ENST00000367351.3,4.812,3.0038,0.6893254070819332
ENST00000282397.8,ENST00000302273.2,4.812,-9.9658,0.8051939359459188
ENST00000282397.8,ENST00000328189.7,4.812,2.1862,0.5492788059301897
ENST00000241453.11,ENST00000229030.4,3.4464,0.679,0.08327112880484366
ENST00000241453.11,ENST00000286201.2,3.4464,5.579,0.7146056232893755
ENST00000241453.11,ENST00000355422.10,3.4464,-1.9379,-4.357769282662469
ENST00000241453.11,ENST00000382487.4,3.4464,-3.1714,0.7146056232893755
ENST00000241453.11,ENST00000228887.5,3.4464,-1.2828,-2.0259001895135818
ENST00000241453.11,ENST00000339252.7,3.4464,-0.5543,-395.92857142857144
ENST00000241453.11,ENST00000376802.2,3.4464,2.0844,-0.058653611435080966
ENST00000241453.11,ENST00000374982.5,3.4464,3.9108,0.21632661524425645
ENST00000241453.11,ENST00000360004.5,3.4464,10.1602,0.2961142904536784
ENST00000241453.11,ENST00000268035.10,3.4464,3.0688,0.5662439398504479
ENST00000241453.11,ENST00000256876.10,3.4464,0.2998,-0.4256655884548396
ENST00000241453.11,ENST00000303115.7,3.4464,6.8912,0.23050924773990214
ENST00000241453.11,ENST00000369304.7,3.4464,3.0305,0.23050924773990214
ENST00000241453.11,ENST00000262407.5,3.4464,4.3017,0.27988024596188665
ENST00000241453.11,ENST00000263087.8,3.4464,2.5288,0.18093223853363194
ENST00000241453.11,ENST00000302278.7,3.4464,8.4338,0.4316516871132105
ENST00000241453.11,ENST00000296181.8,3.4464,6.086,0.404776199052765
ENST00000241453.11,ENST00000222573.4,3.4464,4.0935,0.2922887922887923
ENST00000241453.11,ENST00000263923.4,3.4464,5.6832,0.23050924773990214
ENST00000241453.11,ENST00000332556.4,3.4464,7.9342,0.6457866799369661
ENST00000241453.11,ENST00000347609.8,3.4464,-9.9658,0.7146056232893755
ENST00000241453.11,ENST00000264036.5,3.4464,7.9453,0.6463562296057628
ENST00000241453.11,ENST00000421350.1,3.4464,3.1261,0.0746429598389725
ENST00000241453.11,ENST00000252229.6,3.4464,1.2636,0.02330596334079788
ENST00000241453.11,ENST00000569591.2,3.4464,6.4978,0.23050924773990214
ENST00000241453.11,ENST00000382862.7,3.4464,3.1228,0.2134237372480717
ENST00000241453.11,ENST00000296474.7,3.4464,1.6604,0.1776561333665091
ENST00000241453.11,ENST00000478191.1,3.4464,-3.458,0.7146056232893755
ENST00000241453.11,ENST00000306151.8,3.4464,-9.9658,0.7146056232893755
ENST00000241453.11,ENST00000316851.11,3.4464,6.139,0.7140457825329685
ENST00000241453.11,ENST00000263388.6,3.4464,6.1645,0.2981989839002174
ENST00000241453.11,ENST00000328963.9,3.4464,4.4647,0.44933382055318194
ENST00000241453.11,ENST00000261799.8,3.4464,7.4625,0.35035628054884865
ENST00000241453.11,ENST00000221264.8,3.4464,1.4065,0.06349206349206349
ENST00000241453.11,ENST00000379440.8,3.4464,6.4281,0.6897238118935058
ENST00000241453.11,ENST00000447510.6,3.4464,2.7029,0.18257029111719333
ENST00000241453.11,ENST00000292513.3,3.4464,4.7819,0.18257029111719333
ENST00000241453.11,ENST00000245457.5,3.4464,3.3321,0.23050924773990214
ENST00000241453.11,ENST00000348564.10,3.4464,6.5905,0.23050924773990214
ENST00000241453.11,ENST00000460933.5,3.4464,4.783,0.5586433218885748
ENST00000241453.11,ENST00000368055.1,3.4464,-1.685,0.7146056232893755
ENST00000241453.11,ENST00000359331.8,3.4464,1.8078,0.009159745969711773
ENST00000241453.11,ENST00000400906.1,3.4464,-3.816,0.7146056232893755
ENST00000241453.11,ENST00000269187.9,3.4464,4.839,0.7017085510491831
ENST00000241453.11,ENST00000280612.9,3.4464,3.3675,0.3677334345757867
ENST00000241453.11,ENST00000336904.7,3.4464,5.8748,0.6882309032097537
ENST00000241453.11,ENST00000256637.7,3.4464,5.9821,0.4313099463039435
ENST00000241453.11,ENST00000287908.7,3.4464,3.0602,0.10510491830471926
ENST00000241453.11,ENST00000360110.8,3.4464,5.5717,0.47198327359617687
ENST00000241453.11,ENST00000284240.9,3.4464,8.0469,0.6297593441367584
ENST00000241453.11,ENST00000383671.7,3.4464,2.0147,0.18257029111719333
ENST00000241453.11,ENST00000272771.9,3.4464,4.5748,0.5799938319757634
ENST00000241453.11,ENST00000276431.8,3.4464,5.2064,0.23050924773990214
ENST00000241453.11,ENST00000326577.8,3.4464,7.2524,0.23050924773990214
ENST00000241453.11,ENST00000328596.10,3.4464,-0.7108,-0.6823012092341517
ENST00000241453.11,ENST00000379236.3,3.4464,4.1036,0.22773077880069673
ENST00000241453.11,ENST00000372276.7,3.4464,3.4765,0.1481711868624036
ENST00000241453.11,ENST00000293825.10,3.4464,5.8543,0.7146056232893755
ENST00000241453.11,ENST00000367351.3,3.4464,3.0038,0.4767123287671233
ENST00000241453.11,ENST00000302273.2,3.4464,-9.9658,0.7146056232893755
ENST00000241453.11,ENST00000328189.7,3.4464,2.1862,0.18257029111719333
ENST00000229030.4,ENST00000286201.2,0.679,5.579,0.2436398237179487
ENST00000229030.4,ENST00000355422.10,0.679,-1.9379,-4.990885416666667
ENST00000229030.4,ENST00000382487.4,0.679,-3.1714,0.34004407051282054
ENST00000229030.4,ENST00000228887.5,0.679,-1.2828,-2.0259001895135818
ENST00000229030.4,ENST00000339252.7,0.679,-0.5543,-395.92857142857144
ENST00000229030.4,ENST00000376802.2,0.679,2.0844,-0.08100301065936154
ENST00000229030.4,ENST00000374982.5,0.679,3.9108,0.2436398237179487
ENST00000229030.4,ENST00000360004.5,0.679,10.1602,0.34004407051282054
ENST00000229030.4,ENST00000268035.10,0.679,3.0688,0.3170998931770248
ENST00000229030.4,ENST00000256876.10,0.679,0.2998,-0.4230418019480519
ENST00000229030.4,ENST00000303115.7,0.679,6.8912,0.34004407051282054
ENST00000229030.4,ENST00000369304.7,0.679,3.0305,0.21078687532660412
ENST00000229030.4,ENST00000262407.5,0.679,4.3017,0.224377476201574
ENST00000229030.4,ENST00000263087.8,0.679,2.5288,0.14428084935897437
ENST00000229030.4,ENST00000302278.7,0.679,8.4338,0.34004407051282054
ENST00000229030.4,ENST00000296181.8,0.679,6.086,0.34004407051282054
ENST00000229030.4,ENST00000222573.4,0.679,4.0935,0.1323116987179487
ENST00000229030.4,ENST00000263923.4,0.679,5.6832,0.34004407051282054
ENST00000229030.4,ENST00000332556.4,0.679,7.9342,0.34004407051282054
